ID,paid_late_fees,debt_to_income,credit_utilization_ratio,annual_income,average_age_of_credit,loan_to_income_ratio,employment_stability,credit_inquiries_trend,monthly_payment_burden,paid_principal,paid_interest,total_credit_limit,total_credit_utilized,balance
3366,0,29.39,0.44610236,74000,71.53571429,0.378378378,1,3,0.104688649,1336.41,1224.77,79484,35458,26663.59
3367,0,9.34,0.073556829,118000,64.19354839,0.059322034,1,1,0.023275932,7000,121.33,408718,30064,0
3373,0,20.11,0.781740805,107000,64.48387097,0.280373832,0.5,1,0.096536075,533.31,1108.68,88821,69435,29466.69
3381,0,6.71,0.026757925,110000,166.9166667,0.109090909,1,2,0.039417818,928.79,148.12,285635,7643,11071.21
3385,0,31.88,0.275656519,60000,71.46428571,0.166666667,0.5,1,0.074726,1008.58,481.98,283008,78013,8991.42
3389,0,28.59,0.682585646,50000,51.30769231,0.501,1,4,0.1431528,1151.46,1192.56,136755,93347,23898.54
3391,0,3.21,0.072835821,40000,100.6,0.28,0.5,10,0.11157,788.08,320.17,13400,976,10411.92
3393,0,30.75,0.565767486,60000,79.76,0.333333333,1,2,0.140648,878.64,492.26,62835,35550,19121.36
3394,0,15.35,0.403296118,225000,34.51724138,0.093333333,1,4,0.023753067,545.79,333.38,615694,248307,20454.21
3395,0,16.92,0.159129421,62400,222.5555556,0.16025641,1,2,0.069959615,10000,153.53,155207,24698,0
3396,0,11.44,0.579144773,100000,143.3571429,0.112,1,2,0.0472644,742.88,428.76,57856,33507,10457.12
3397,0,13.22,0.695624336,100000,68.93103448,0.126,0.5,3,0.0473604,2196.26,364.14,82776,57581,10403.74
3400,0,10.6,0.102118191,132000,105.1052632,0.121212121,1,0,0.030506364,1065.14,604.32,257956,26342,14934.86
3401,0,16.3,0.112348358,91000,143.2142857,0.056318681,1,1,0.022443956,783.58,234.01,557151,62595,4341.42
3403,0,18.7,0.304070094,100000,87,0.156,0,4,0.0640452,15600,285.46,232943,70831,0
3404,0,28.31,0.372774928,49000,111.3333333,0.265306122,1,0,0.104093878,1244.27,448.05,141737,52836,11755.73
3408,0,4.56,0.080008336,185000,100.4,0.054054054,0,1,0.021208865,714.62,254.17,191930,15356,9285.38
3414,0,11.41,0.198096839,425000,90.77272727,0.035058824,1,0,0.013561412,1814.8,578.48,428235,84832,13085.2
3415,0,17.27,0.702560649,94000,40.51020408,0.095744681,1,7,0.036767234,879.44,267.88,83143,58413,8120.56
3419,0,7.16,0.225987261,28000,133.0666667,0.178571429,1,1,0.069064286,240.62,78.92,15700,3548,4759.38
3422,0,22.25,0.431274915,74000,117.7647059,0.216216216,0.5,0,0.081270811,2000.92,497.85,68483,29535,13999.08
3423,0,21.28,0.683586957,165000,71.17857143,0.096969697,1,2,0.029834909,500.3,713.99,82800,56601,15499.7
3424,0,22.11,0.221002798,42000,76.73076923,0.238095238,1,2,0.068031429,342.59,363.38,32529,7189,9657.41
3425,0,10.62,0.08792585,40000,118,0.1875,0,1,0.076455,869.02,399.57,286662,25205,6630.98
3427,0,4.54,0.043245093,100000,59,0.4,0,1,0.153624,4904.22,1475.8,260122,11249,35095.78
3428,0,13.73,0.584702797,50000,91.13636364,0.2,0.5,10,0.0622992,413.7,614.05,45760,26756,9586.3
3429,0,12.23,0.076002775,80000,60.24242424,0.1875,1,1,0.069177,1254.59,239.82,367605,27939,13745.41
3435,0,9.13,0.434545455,33000,83.54166667,0.303030303,1,2,0.117218182,1217.99,388.24,13200,5736,8782.01
3436,0,5.82,0.02372517,75000,47.76190476,0.16,1,10,0.058472,918.88,169.38,320082,7594,11081.12
3437,0,7.85,0.257151515,75000,125.25,0.213333333,0.5,1,0.0577392,584.31,487.09,33000,8486,15415.69
3438,0,20.13,0.142147951,65000,333.3333333,0.184615385,0.5,1,0.056800615,375.22,535.49,286040,40660,11624.78
3442,0,24.31,0.424162572,160000,34.51724138,0.225,1,0,0.0830235,4577.89,889.81,1017789,431708,31422.11
3445,0,28.72,0.140401037,75000,154.0769231,0.1,1,0,0.0402144,880.65,370.79,341016,47879,6619.35
3447,0,44.72,0.916585791,50000,111.5,0.12,0.5,5,0.0478224,565.65,227.39,121586,111444,5434.35
3451,0,35.8,0.512285464,100000,37.66037736,0.15,0,4,0.0597696,700.14,286.04,424404,217416,14299.86
3452,0,26.88,0.490734077,30000,180.3636364,0.166666667,1,0,0.064012,613.05,184.48,44464,21820,4386.95
3455,0,21.31,0.614342379,65000,133.5333333,0.461538462,1,0,0.173479385,3751.65,920.18,50926,31286,26248.35
3465,0,28.06,0.228614849,47000,125.75,0.042553191,0.5,3,0.016695319,142.96,50.79,171743,39263,1857.04
3470,0,8.55,0.225843816,50000,95.85714286,0.036,0.5,2,0.0141264,1800,0,43167,9749,0
3473,0,24.11,0.343113775,66500,111.3888889,0.37593985,0.5,1,0.135872481,25000,2001.77,202513,69485,0
3474,0,13.98,0.184236133,95000,47.76190476,0.421052632,1,5,0.158238316,2981.85,740.93,325783,60021,37018.15
3479,0,10.32,0.136858622,70000,250.875,0.085714286,0.5,1,0.037217143,653.37,426.11,159325,21805,5346.63
3481,0,11.99,0.143312086,110000,68.93103448,0.318181818,0,2,0.126800727,35000,1347.6,407900,58457,0
3483,0,20.25,0.20176949,110000,99.75,0.054545455,0.5,9,0.020316,756.61,172.09,323483,65269,5243.39
3484,0,13.07,0.601590909,55000,167.4166667,0.203636364,1,0,0.081152727,1326.46,525.83,22000,13235,9873.54
3485,0,21.48,0.361399946,127000,55.5,0.283464567,1,1,0.108867402,3517.15,1072.69,179264,64786,32482.85
3486,0,13.16,0.182503468,99000,64.64516129,0.101010101,1,1,0.045947879,1038.06,809.63,209070,38156,8961.94
3487,0,36.91,0.647200675,66000,58.91176471,0.606060606,0.5,2,0.221514545,7049.62,924.19,233467,151100,32950.38
3488,0,7.58,0.479460916,98000,105.5789474,0.102040816,1,6,0.041035102,1174.21,483.86,37100,17788,8825.79
3494,0,29.15,0.557617206,35000,100.25,0.142857143,1,2,0.059468571,625.31,292.76,51469,28700,4374.69
3495,0,11.91,0.238928805,70000,133.7333333,0.285714286,1,5,0.120572571,2240.73,1240.37,160755,38409,17759.27
3498,0,66.72,0.200940296,21320,182.3636364,0.562851782,1,1,0.157407129,421.79,407.81,312242,62742,11578.21
3501,0,13.14,0.502973408,87500,54.02702703,0.274285714,1,1,0.124767086,1975.22,1635.22,50279,25289,22024.78
3502,0,16.03,0.861391313,102000,83.58333333,0.294117647,1,1,0.115398824,3605.67,1226.05,252596,217584,26394.33
3503,0,7.05,0.228465753,70000,56.97142857,0.142857143,1,2,0.035953714,530.47,303.21,73000,16678,9469.53
3504,0,4.96,0.795214724,125000,132.4,0.1104,1,1,0.03298944,601.11,760.35,16300,12962,13198.89
3506,0,22.34,0.881546868,40000,31.71428571,0.3,1,1,0.1107,1526,314.52,59475,52430,10474
3510,0,24.99,0.264714447,75000,48.95121951,0.133333333,0.5,7,0.048184,1295.52,204.32,212920,56363,8704.48
3515,0,9.88,0.389892132,82000,91.13636364,0.12195122,1,3,0.051456585,870.12,375.85,49783,19410,9129.88
3516,0,8.19,0.199328626,75000,74.03703704,0.16,0.5,2,0.069472,772.31,506.21,233253,46494,11227.69
3518,0,14.11,0.16092809,79000,142.2857143,0.040506329,1,8,0.018065316,339.1,251.99,307858,49543,2860.9
3519,0,12.09,0.881139872,42000,133.2666667,0.238095238,1,1,0.095748571,1174.21,496.91,25652,22603,8825.79
3522,0,1.87,0.023669688,70000,167.1666667,0.571428571,0.5,3,0.163275429,1370.35,1453.55,310228,7343,38629.65
3526,0,22.61,0.910522937,37000,334.5,0.108108108,1,4,0.046942703,4000,163.15,40502,36878,0
3534,0,8.27,0.268362347,132000,44.31111111,0.075757576,1,8,0.02609,362.61,772.08,107135,28751,9637.39
3535,0,29.71,0.688852493,62000,167.8333333,0.064516129,1,0,0.023581935,513.04,93.46,97690,67294,3486.96
3536,0,33.47,0.710652231,62000,59,0.096774194,0.5,2,0.046076129,230.08,237.76,110559,78569,5769.92
3538,0,21.22,0.456019976,32000,66.7,0.1125,1,1,0.0432075,441.39,129.99,47658,21733,3158.61
3540,0,19.75,1.069065409,94000,77.11538462,0.025531915,0.5,0,0.011236596,204.64,144.9,189516,202605,2195.36
3543,0,20.85,0.344200995,80000,117.8235294,0.225,1,1,0.0830115,1365.89,301.05,64718,22276,16634.11
3544,0,6.24,0.150427807,25560,167.8333333,0.117370892,0.5,4,0.048859155,270.82,142.95,18700,2813,2729.18
3546,0,25.06,0.215636172,50000,95.61904762,0.044,0.5,4,0.0165384,219.37,62.61,174544,37638,1980.63
3547,0,9.44,0.28048341,175500,76.92307692,0.113960114,1,1,0.042050598,2543.28,516.74,274715,77053,17456.72
3548,0,6.97,0.543137723,180000,497.5,0.138888889,0.5,0,0.050756667,1914.33,352.86,50304,27322,23085.67
3549,0,28.98,0.541274616,60000,105.5789474,0.12,0.5,1,0.046418,698.65,225.74,67487,36529,6501.35
3553,0,19.72,0.206280283,67000,37.69811321,0.095522388,1,5,0.036943881,621.1,196.93,349825,72162,5778.9
3557,0,18.14,0.285122983,140000,62,0.285714286,0,1,0.103236,3095.92,476.04,327606,93408,36904.08
3559,0,18.48,0.235257867,131004.7,182.3636364,0.03816657,1,5,0.015208309,351.83,142.93,803225,188965,4648.17
3561,0,7.83,0.056152591,80000,71.57142857,0.03,1,3,0.0115215,418.88,38,245100,13763,1981.12
3562,0,10,0.070668082,75000,125.5,0.08,0.5,1,0.032848,549.17,267.34,271254,19169,5450.83
3563,0,13.13,0.125214113,90000,60.45454545,0.435555556,1,0,0.157377333,2018.2,330.9,331600,41521,37181.8
3564,0,16.13,0.619501631,50000,117.7058824,0.4,0.5,4,0.1321632,569.79,1057.97,35556,22027,19430.21
3568,0,19.42,0.458189209,130000,91.18181818,0.153846154,0.5,3,0.069982154,1646.04,1362.69,84129,38547,18353.96
3569,0,11.23,0.42778837,50000,117.4117647,0.4,0.5,1,0.159384,933.5,381.39,33568,14360,19066.5
3570,0,9.81,0.172787213,70000,69.13793103,0.214285714,1,0,0.082287429,1094.96,337.21,100100,17296,13905.04
3574,0,33.45,0.489086919,95000,48.85365854,0.115789474,1,1,0.048857684,729.74,420.85,134884,65970,10270.26
3577,0,9.63,0.184922472,137000,71.35714286,0.240875912,1,4,0.06131562,1729.1,1052.78,257005,47526,31270.9
3579,0,35.47,0.788903205,85000,55.69444444,0.2,1,2,0.084389647,1127.77,635.27,133498,105317,15872.23
3583,0,15.22,0.07387095,115000,80.24,0.173913043,1,2,0.065359304,989.47,263.26,449825,33229,19010.53
3584,0,27.59,0.077531619,68000,91,0.220588235,0.5,1,0.057421765,380,261.7,412967,32018,14620
3587,0,15.15,0.8490906,40000,104.6315789,0.5,0.5,3,0.142899,1156.12,1208.81,29415,24976,18843.88
3588,0,15.08,0.867436163,160000,182,0.25,0.5,2,0.0903315,3095.92,505.54,97553,84621,36904.08
3592,0,13.78,0.932593983,75000,40.06,0.066666667,0.5,2,0.027184,5000,162.06,94858,88464,0
3597,0,31.44,0.296588396,40000,99.6,0.16,1,0,0.063765,603.39,263.38,139729,41442,5796.61
3611,0,14.18,0.172068281,48996,125.25,0.318393338,0.5,9,0.088092089,936.01,897.72,142118,24454,14663.99
3612,0,28.61,1.271510782,64000,37,0.109375,0.5,2,0.045525,471.05,251.5,338156,429969,6528.95
3613,0,10.69,0.122396864,101000,64.29032258,0.030693069,0.5,0,0.011091089,3100,0.47,391595,47930,0
3616,0,5.07,0.124600639,27000,111.5,0.148148148,0.5,1,0.05904,377.1,148.93,31300,3900,3622.9
3617,0,6.73,0.29065655,155000,55.72222222,0.058064516,1,7,0.022297548,656.99,202.32,112817,32791,8343.01
3618,0,6.35,0.088054506,80000,125,0.105,1,1,0.038373,643.23,121.4,67515,5945,7756.77
3619,0,44.26,0.31294331,55400,64.4516129,0.577617329,1,3,0.159812274,1527.3,1544.7,242635,75931,30472.7
3621,0,32.48,0.234083864,50000,99.85,0.16,0,2,0.059592,601.58,161.29,151937,35566,7398.42
3623,0,43.93,0.165185579,64000,64.64516129,0.55,1,6,0.21918375,4168.85,1652.6,564450,93239,31031.15
3630,0,28.02,0.104518427,44500,50.1,0.071910112,1,3,0.02761618,233.62,70.26,308271,32220,2966.38
3632,0,19.62,0.577059055,47700,42.65957447,0.251572327,1,3,0.067139623,8466.69,518.72,147082,84875,3533.31
3635,0,24.96,0.282382569,48000,77.07692308,0.204166667,1,1,0.074625,1002.98,187.71,73064,20632,8797.02
3640,0,21.05,0.201624106,100000,100.1,0.084,1,2,0.0334704,591.05,209.38,326087,65747,7808.95
3641,0,19.64,0.167454929,96000,71.25,0.053125,1,4,0.01960375,517.41,108.01,335971,56260,4582.59
3642,0,12.76,0.076071429,180000,58.47058824,0.055555556,0.5,2,0.027134667,10000,317.7,947846,72104,0
3644,0,9.2,0.158302755,63000,125.375,0.380952381,0.5,4,0.146287619,1751.93,526.95,38698,6126,22248.07
3647,0,15.76,0.283214625,125000,142.0714286,0.056,1,1,0.02150784,858.26,258.27,506983,143585,6141.74
3648,0,19.23,0.230430002,69000,117.7647059,0.173913043,0.5,7,0.067753043,1156.47,394.9,256464,59097,10843.53
3649,0,19.62,0.765188554,60000,111.3888889,0.366666667,0.5,0,0.152636,2498.2,1299.31,82019,62760,19501.8
3652,0,12.47,0.59124775,39000,77.34615385,0.143589744,0.5,5,0.055147692,686.6,206.61,72210,42694,4913.4
3653,0,6.37,0.70459489,45000,47.64285714,0.222222222,1,1,0.054034667,550.31,255.78,96085,67701,9449.69
3656,0,8.68,0.520733385,60000,55.47222222,0.166666667,0.5,3,0.067948,687.44,354.42,26889,14002,9312.56
3659,0,24.77,1.149136115,82500,31.328125,0.181818182,0.5,4,0.069819636,1094.96,337.21,206972,237839,13905.04
3660,0,15.21,0.332590086,57600,223,0.347222222,0.5,2,0.1305125,2501.14,622.3,50230,16706,17498.86
3661,0,28.44,0.554788768,40000,66.66666667,0.3,1,3,0.087567,400.67,453.65,71438,39633,11599.33
3663,0,21.55,0.19906092,47000,132.9333333,0.063829787,0.5,8,0.025664681,209.18,93.44,208715,41547,2790.82
3664,0,4.22,0.51156236,78000,250.875,0.143589744,1,1,0.047443077,319.08,578.87,15611,7986,10880.92
3667,0,7.73,0.47510082,110000,91.04545455,0.078636364,1,0,0.029017091,1100.01,233.97,44138,20970,7549.99
3668,0,30.59,0.725401493,37000,105.4210526,0.27027027,1,4,0.07212973,624.78,473.9,88420,64140,9375.22
3670,0,12.9,0.128508028,162000,79.32,0.12345679,1,1,0.044608148,1547.96,246.87,538978,69263,18452.04
3671,0,35.02,0.25762065,82000,41.52083333,0.12195122,1,11,0.046836585,1226.06,368.95,383071,98687,8773.94
3673,0,3.59,0.569221261,98000,95.14285714,0.051020408,1,3,0.020804082,579.35,272.04,24270,13815,4420.65
3675,0,13.28,0.078268078,65000,80,0.076923077,0.5,0,0.033127385,324.63,203.98,283500,22189,4675.37
3679,0,12.62,0.592254216,75000,105.3157895,0.333333333,1,1,0.1025568,781.71,1089.98,47613,28199,24218.29
3683,0,10.41,0.806389351,250000,48.97560976,0.032,0.5,4,0.0141576,504.53,371.69,120200,96928,7495.47
3687,0,10.08,0.784430894,65000,95.23809524,0.153846154,1,1,0.048912,508.02,794.46,49200,38594,9491.98
3693,0,10.67,0.078828893,110000,142.7857143,0.227272727,1,11,0.089172,2392.86,861.63,418032,32953,22607.14
3694,0,13.26,0.275346535,41000,199.9,0.487804878,1,2,0.203034146,1345.83,701.85,10100,2781,18654.17
3698,0,10.26,0.122879927,108000,44.48888889,0.12962963,1,0,0.049778889,1021.97,307.39,530819,65227,12978.03
3699,0,23.26,0.956790499,68000,47.76190476,0.029411765,1,0,0.011721176,188.55,74.47,131360,125684,1811.45
3700,0,16.13,0.094704088,160000,125.625,0.09375,1,0,0.03736125,1776.52,694.25,460846,43644,13223.48
3701,0,24.64,0.489138966,70000,90.81818182,0.102857143,1,2,0.041934857,163.14,70.62,94282,46117,7036.86
3702,0,9.25,0.138528827,25992,221.6666667,0.461680517,0.5,1,0.20154663,1031.69,702.21,50300,6968,10968.31
3704,0,25.95,0.205542879,190000,60.18181818,0.184210526,1,0,0.069239368,4376.91,1089.04,690255,141877,30623.09
3709,0,30.31,0.207364689,115000,47.23809524,0.27826087,1,5,0.091938783,602.26,1082.21,562169,116574,31397.74
3711,0,36.16,0.533898305,62000,77.03846154,0.168548387,1,2,0.068715484,718.38,338.83,64900,34650,9731.62
3712,0,29.89,0.827269996,52000,95.71428571,0.192307692,0,3,0.083499231,864.6,572.69,63249,52324,9135.4
3713,0,18.5,0.117472146,70000,133.2,0.185714286,0.5,4,0.048344571,496.26,341.9,272405,32000,12503.74
3715,0,15.64,0.103683518,120000,76.88461538,0.041666667,1,1,0.015375,1865.23,97.4,319260,33102,3134.77
3722,0,8.24,1.077453881,60000,46.48837209,0.666666667,1,3,0.257876,4871.86,1552.97,122021,131472,35128.14
3725,0,7.47,0.076146625,71000,111.3888889,0.14084507,1,2,0.035447324,665.71,377.7,486929,37078,9334.29
3732,0,20.55,0.220257824,150000,71.64285714,0.166666667,1,5,0.0644688,3044.9,956.82,289034,63662,21955.1
3740,0,10.01,0.092650945,130000,77,0.009230769,1,2,0.003842769,580.77,43.12,539185,49956,619.23
3741,0,7.42,0.059176135,135000,125.3125,0.207407407,1,2,0.080216,2029.58,662.28,470781,27859,25970.42
3743,0,35.15,0.243987149,125000,124.0625,0.16,1,1,0.06568704,1365.1,671.99,645243,157431,18634.9
3744,0,22.09,0.782265073,81000,62.6875,0.345679012,0.5,1,0.150903704,1791.57,1206.83,121974,95416,26208.43
3745,0,19.37,0.229486193,70000,55.72222222,0.442857143,1,1,0.186862286,2056.51,1158.43,213076,48898,28943.49
3757,0,17.25,0.870106242,65000,57.25714286,0.615384615,1,5,0.187763077,1263.98,1706.9,75300,65519,38736.02
3758,0,10.61,0.980228084,75000,32.75409836,0.12,0.5,4,0.0514048,193.1,119.64,260167,255023,8806.9
3762,0,14.31,0.402019349,95000,39.37254902,0.421052632,1,12,0.158262316,5002.22,1226.91,118355,47581,34997.78
3763,0,9.81,0.140157753,144000,64.09677419,0.173611111,1,6,0.049606667,856.01,1053.98,306048,42895,24143.99
3765,0,15.78,0.611975279,61000,132.7333333,0.118032787,0.5,2,0.049135082,817.6,467.37,57602,35251,6382.4
3768,0,7.94,0.09371345,60000,334.6666667,0.166666667,0.5,2,0.064002,484.75,150.03,34200,3205,9515.25
3774,0,37.9,0.75302217,48000,133.4,0.416666667,1,5,0.181895,1279.72,862.02,85700,64534,18720.28
3781,0,9.42,0.491155989,160000,91.18181818,0.2,0,1,0.08041575,2231.11,963.1,57440,28212,29768.89
3782,0,28.45,0.283866424,45000,111.3888889,0.266666667,1,0,0.071152,12000,20.96,174642,49575,0
3783,0,29.26,0.231053604,50000,52.73684211,0.26,1,1,0.100572,1261.45,407.58,173661,40125,11738.55
3787,0,18.87,0.147384543,90000,111.2222222,0.333333333,0.5,1,0.134026667,689.95,273.22,161272,23769,29310.05
3794,0,37.31,0.483875782,35000,64.38709677,0.457142857,0.5,1,0.117692571,1039.58,667.51,107199,51871,14960.42
3796,0,31.32,1.134474867,82000,62.53125,0.146341463,0,1,0.04181561,411.13,436.06,158617,179947,11588.87
3804,0,31.14,0.260873382,60000,68.82758621,0.25,0,4,0.077872,620.51,897.28,170853,44571,14379.49
3806,0,15.75,0.244160758,95000,125.8125,0.157894737,1,3,0.064371789,683.57,313.02,201396,49173,14316.43
3808,0,15.32,0.272740175,65000,95.42857143,0.384615385,1,1,0.107584615,1481.44,1412.75,91600,24983,23518.56
3811,0,33.39,0.215338047,70000,79.76,0.228571429,1,7,0.068862857,349.98,432.26,377936,81384,15650.02
3814,0,18.43,0.255126495,88944,111,0.035977694,1,9,0.014668106,219.99,101.34,265386,67707,2980.01
3815,0,18,0.205603953,100000,80.32,0.4,0.5,2,0.114318,1369.99,1454.52,320952,65989,38630.01
3818,0,1.52,0.00683977,60000,334.3333333,0.333333333,1,2,0.100424,424.98,540.44,383200,2621,19575.02
3827,0,37.61,0.272937412,80000,77,0.075,1,2,0.0292155,286.68,99.39,431315,117722,5713.32
3828,0,12.91,0.273566271,75000,79.4,0.146666667,1,2,0.039704,589.38,445.51,61762,16896,10410.62
3830,0,26.56,0.318511768,92000,166.6666667,0.076086957,1,3,0.031025217,1105.22,277.73,222761,70952,5894.78
3834,0,9.7,0.150921392,150000,53.94594595,0.033333333,0.5,4,0.0125296,498.59,125.68,556495,83987,4501.41
3835,0,3.33,0.219949969,190000,167.0833333,0.157894737,1,2,0.058261895,3043.37,624.15,63960,14068,26956.63
3836,0,16.65,0.38571251,32000,71.46428571,0.3125,0.5,0,0.1208625,724.86,236.53,56301,21716,9275.14
3837,0,25.38,0.423007214,53000,105.6315789,0.056603774,0.5,3,0.022206792,214.43,77.99,56278,23806,2785.57
3838,0,17.38,0.889849151,70000,64.61290323,0.15,1,4,0.048080571,311.4,518.12,44548,39641,10188.6
3841,0,9.43,0.322658847,70000,74.22222222,0.071428571,1,1,0.028465714,592.17,231.42,25575,8252,4407.83
3842,0,19.81,0.12500924,125000,60.78787879,0.08,0.5,2,0.03006528,745.46,189.66,487036,60884,9254.54
3844,0,14.74,0.213851255,98000,83.54166667,0.408163265,1,2,0.102699184,1585.52,909.65,256641,54883,38414.48
3847,0,1.63,0.203354052,42000,222.7777778,0.571428571,0.5,0,0.222617143,2903.79,978.12,8527,1734,21096.21
3851,0,25.59,0.200360795,136000,45.18181818,0.294117647,1,3,0.078492353,1989.22,1542.46,458987,91963,38010.78
3852,16.76,10.91,0.139038712,155000,45.43181818,0.064516129,1,4,0.025944774,932.86,400.61,518388,72076,9067.14
3856,0,15.74,0.243928118,72500,83.625,0.020689655,0.5,7,0.007946483,146.56,43.91,96881,23632,1353.44
3858,0,3.68,0.353348382,83000,133.6666667,0.361445783,1,2,0.097824578,1095.54,892.29,19935,7044,28904.46
3865,0,27.58,0.796389146,107000,71.46428571,0.152336449,0.5,11,0.054538318,707.7,1677.04,139413,111027,15592.3
3866,0,2.57,0.062295936,180000,90.68181818,0.222222222,0.5,2,0.083514667,2981.85,758.62,334147,20816,37018.15
3867,0,20.52,0.406512097,82500,53.67567568,0.090909091,1,3,0.035160727,543.66,173.26,99200,40326,6956.34
3868,0,30.4,0.236315685,70000,90.40909091,0.214285714,1,2,0.085385143,1055.46,428.8,326085,77059,13944.54
3870,0,18.25,0.714517076,92000,71.46428571,0.434782609,0.5,3,0.16818,12871.87,1497.8,119170,85149,27128.13
3871,0,16.67,0.417812918,138000,35.75,0.253623188,1,3,0.099510435,4206.61,1494.03,469356,196103,30793.39
3873,0,15.71,0.129727182,65000,58.70588235,0.461538462,1,2,0.189507692,3452.58,1632.99,154902,20095,26547.42
3874,0,25.63,0.273442902,145000,47.52380952,0.124137931,1,4,0.046653517,1341.85,349.34,439664,120223,16658.15
3883,0,33.86,0.483963656,42000,91.18181818,0.285714286,1,2,0.112102857,1148.59,413.58,64385,31160,10851.41
3884,0,16.2,0.670943083,125000,74,0.24,0.5,3,0.0867408,30000,1004.4,93926,63019,0
3885,0,10.39,0.384944126,85000,48.43902439,0.094117647,1,0,0.034394824,612.58,115.61,63178,24320,7387.42
3893,0,11.3,0.133496545,80000,86.7826087,0.1125,1,0,0.041895,676.87,157.36,296547,39588,8323.13
3907,0,18.15,0.941478021,77000,71.57142857,0.012987013,0.5,4,0.005175584,94.31,37.86,63788,60055,905.69
3911,0,17.71,0.461836907,25000,182.7272727,0.4,1,0,0.1143216,459.57,484.75,28352,13094,9540.43
3914,0,15.77,0.310318665,72000,66.36666667,0.388888889,1,2,0.127433333,1085.06,1939.97,92260,28630,26914.94
3915,0,14.85,0.908278124,35000,91.13636364,0.114285714,0.5,1,0.048229714,448.16,251.63,62188,56484,3551.84
3920,0,12.93,0.755132616,105000,66.46666667,0.19047619,0.5,5,0.05328,701.77,681.19,90110,68045,19298.23
3924,0,0.98,0.267000628,1600001,74.18518519,0.007499995,0,1,0.002792998,902.5,209.81,630212,168267,11097.5
