ID,paid_late_fees,debt_to_income,credit_utilization_ratio,annual_income,average_age_of_credit,loan_to_income_ratio,employment_stability,credit_inquiries_trend,monthly_payment_burden,paid_principal,paid_interest,total_credit_limit,total_credit_utilized,target
3579,0,35.47,0.788903205,85000,55.69444444,0.2,1,2,0.084389647,1127.77,635.27,133498,105317,0
3583,0,15.22,0.07387095,115000,80.24,0.173913043,1,2,0.065359304,989.47,263.26,449825,33229,1
3584,0,27.59,0.077531619,68000,91,0.220588235,0.5,1,0.057421765,380,261.7,412967,32018,0
3587,0,15.15,0.8490906,40000,104.6315789,0.5,0.5,3,0.142899,1156.12,1208.81,29415,24976,0
3588,0,15.08,0.867436163,160000,182,0.25,0.5,2,0.0903315,3095.92,505.54,97553,84621,0
3592,0,13.78,0.932593983,75000,40.06,0.066666667,0.5,2,0.027184,5000,162.06,94858,88464,0
3597,0,31.44,0.296588396,40000,99.6,0.16,1,0,0.063765,603.39,263.38,139729,41442,1
3611,0,14.18,0.172068281,48996,125.25,0.318393338,0.5,9,0.088092089,936.01,897.72,142118,24454,0
3612,0,28.61,1.271510782,64000,37,0.109375,0.5,2,0.045525,471.05,251.5,338156,429969,0
3613,0,10.69,0.122396864,101000,64.29032258,0.030693069,0.5,0,0.011091089,3100,0.47,391595,47930,0
3616,0,5.07,0.124600639,27000,111.5,0.148148148,0.5,1,0.05904,377.1,148.93,31300,3900,0
3617,0,6.73,0.29065655,155000,55.72222222,0.058064516,1,7,0.022297548,656.99,202.32,112817,32791,0
3618,0,6.35,0.088054506,80000,125,0.105,1,1,0.038373,643.23,121.4,67515,5945,1
3619,0,44.26,0.31294331,55400,64.4516129,0.577617329,1,3,0.159812274,1527.3,1544.7,242635,75931,0
3621,0,32.48,0.234083864,50000,99.85,0.16,0,2,0.059592,601.58,161.29,151937,35566,0
3623,0,43.93,0.165185579,64000,64.64516129,0.55,1,6,0.21918375,4168.85,1652.6,564450,93239,0
3630,0,28.02,0.104518427,44500,50.1,0.071910112,1,3,0.02761618,233.62,70.26,308271,32220,0
3632,0,19.62,0.577059055,47700,42.65957447,0.251572327,1,3,0.067139623,8466.69,518.72,147082,84875,1
3635,0,24.96,0.282382569,48000,77.07692308,0.204166667,1,1,0.074625,1002.98,187.71,73064,20632,1
3640,0,21.05,0.201624106,100000,100.1,0.084,1,2,0.0334704,591.05,209.38,326087,65747,1
3641,0,19.64,0.167454929,96000,71.25,0.053125,1,4,0.01960375,517.41,108.01,335971,56260,1
3642,0,12.76,0.076071429,180000,58.47058824,0.055555556,0.5,2,0.027134667,10000,317.7,947846,72104,1
3644,0,9.2,0.158302755,63000,125.375,0.380952381,0.5,4,0.146287619,1751.93,526.95,38698,6126,1
3647,0,15.76,0.283214625,125000,142.0714286,0.056,1,1,0.02150784,858.26,258.27,506983,143585,1
3648,0,19.23,0.230430002,69000,117.7647059,0.173913043,0.5,7,0.067753043,1156.47,394.9,256464,59097,0
3649,0,19.62,0.765188554,60000,111.3888889,0.366666667,0.5,0,0.152636,2498.2,1299.31,82019,62760,0
3652,0,12.47,0.59124775,39000,77.34615385,0.143589744,0.5,5,0.055147692,686.6,206.61,72210,42694,1
3653,0,6.37,0.70459489,45000,47.64285714,0.222222222,1,1,0.054034667,550.31,255.78,96085,67701,0
3656,0,8.68,0.520733385,60000,55.47222222,0.166666667,0.5,3,0.067948,687.44,354.42,26889,14002,1
3659,0,24.77,1.149136115,82500,31.328125,0.181818182,0.5,4,0.069819636,1094.96,337.21,206972,237839,0
3660,0,15.21,0.332590086,57600,223,0.347222222,0.5,2,0.1305125,2501.14,622.3,50230,16706,1
3661,0,28.44,0.554788768,40000,66.66666667,0.3,1,3,0.087567,400.67,453.65,71438,39633,0
3663,0,21.55,0.19906092,47000,132.9333333,0.063829787,0.5,8,0.025664681,209.18,93.44,208715,41547,0
3664,0,4.22,0.51156236,78000,250.875,0.143589744,1,1,0.047443077,319.08,578.87,15611,7986,0
3667,0,7.73,0.47510082,110000,91.04545455,0.078636364,1,0,0.029017091,1100.01,233.97,44138,20970,1
3668,0,30.59,0.725401493,37000,105.4210526,0.27027027,1,4,0.07212973,624.78,473.9,88420,64140,0
3670,0,12.9,0.128508028,162000,79.32,0.12345679,1,1,0.044608148,1547.96,246.87,538978,69263,1
3671,0,35.02,0.25762065,82000,41.52083333,0.12195122,1,11,0.046836585,1226.06,368.95,383071,98687,0
3673,0,3.59,0.569221261,98000,95.14285714,0.051020408,1,3,0.020804082,579.35,272.04,24270,13815,1
3675,0,13.28,0.078268078,65000,80,0.076923077,0.5,0,0.033127385,324.63,203.98,283500,22189,0
3679,0,12.62,0.592254216,75000,105.3157895,0.333333333,1,1,0.1025568,781.71,1089.98,47613,28199,1
3683,0,10.41,0.806389351,250000,48.97560976,0.032,0.5,4,0.0141576,504.53,371.69,120200,96928,0
3687,0,10.08,0.784430894,65000,95.23809524,0.153846154,1,1,0.048912,508.02,794.46,49200,38594,0
3693,0,10.67,0.078828893,110000,142.7857143,0.227272727,1,11,0.089172,2392.86,861.63,418032,32953,0
3694,0,13.26,0.275346535,41000,199.9,0.487804878,1,2,0.203034146,1345.83,701.85,10100,2781,0
3698,0,10.26,0.122879927,108000,44.48888889,0.12962963,1,0,0.049778889,1021.97,307.39,530819,65227,1
3699,0,23.26,0.956790499,68000,47.76190476,0.029411765,1,0,0.011721176,188.55,74.47,131360,125684,0
3700,0,16.13,0.094704088,160000,125.625,0.09375,1,0,0.03736125,1776.52,694.25,460846,43644,1
3701,0,24.64,0.489138966,70000,90.81818182,0.102857143,1,2,0.041934857,163.14,70.62,94282,46117,0
3702,0,9.25,0.138528827,25992,221.6666667,0.461680517,0.5,1,0.20154663,1031.69,702.21,50300,6968,0
3704,0,25.95,0.205542879,190000,60.18181818,0.184210526,1,0,0.069239368,4376.91,1089.04,690255,141877,1
3709,0,30.31,0.207364689,115000,47.23809524,0.27826087,1,5,0.091938783,602.26,1082.21,562169,116574,1
3711,0,36.16,0.533898305,62000,77.03846154,0.168548387,1,2,0.068715484,718.38,338.83,64900,34650,1
3712,0,29.89,0.827269996,52000,95.71428571,0.192307692,0,3,0.083499231,864.6,572.69,63249,52324,0
3713,0,18.5,0.117472146,70000,133.2,0.185714286,0.5,4,0.048344571,496.26,341.9,272405,32000,0
3715,0,15.64,0.103683518,120000,76.88461538,0.041666667,1,1,0.015375,1865.23,97.4,319260,33102,1
3722,0,8.24,1.077453881,60000,46.48837209,0.666666667,1,3,0.257876,4871.86,1552.97,122021,131472,0
3725,0,7.47,0.076146625,71000,111.3888889,0.14084507,1,2,0.035447324,665.71,377.7,486929,37078,1
3732,0,20.55,0.220257824,150000,71.64285714,0.166666667,1,5,0.0644688,3044.9,956.82,289034,63662,1
3740,0,10.01,0.092650945,130000,77,0.009230769,1,2,0.003842769,580.77,43.12,539185,49956,0
3741,0,7.42,0.059176135,135000,125.3125,0.207407407,1,2,0.080216,2029.58,662.28,470781,27859,1
3743,0,35.15,0.243987149,125000,124.0625,0.16,1,1,0.06568704,1365.1,671.99,645243,157431,1
3744,0,22.09,0.782265073,81000,62.6875,0.345679012,0.5,1,0.150903704,1791.57,1206.83,121974,95416,0
3745,0,19.37,0.229486193,70000,55.72222222,0.442857143,1,1,0.186862286,2056.51,1158.43,213076,48898,1
3757,0,17.25,0.870106242,65000,57.25714286,0.615384615,1,5,0.187763077,1263.98,1706.9,75300,65519,0
3758,0,10.61,0.980228084,75000,32.75409836,0.12,0.5,4,0.0514048,193.1,119.64,260167,255023,0
3762,0,14.31,0.402019349,95000,39.37254902,0.421052632,1,12,0.158262316,5002.22,1226.91,118355,47581,0
3763,0,9.81,0.140157753,144000,64.09677419,0.173611111,1,6,0.049606667,856.01,1053.98,306048,42895,1
3765,0,15.78,0.611975279,61000,132.7333333,0.118032787,0.5,2,0.049135082,817.6,467.37,57602,35251,0
3768,0,7.94,0.09371345,60000,334.6666667,0.166666667,0.5,2,0.064002,484.75,150.03,34200,3205,0
3774,0,37.9,0.75302217,48000,133.4,0.416666667,1,5,0.181895,1279.72,862.02,85700,64534,0
3781,0,9.42,0.491155989,160000,91.18181818,0.2,0,1,0.08041575,2231.11,963.1,57440,28212,0
3782,0,28.45,0.283866424,45000,111.3888889,0.266666667,1,0,0.071152,12000,20.96,174642,49575,0
3783,0,29.26,0.231053604,50000,52.73684211,0.26,1,1,0.100572,1261.45,407.58,173661,40125,1
3787,0,18.87,0.147384543,90000,111.2222222,0.333333333,0.5,1,0.134026667,689.95,273.22,161272,23769,1
3794,0,37.31,0.483875782,35000,64.38709677,0.457142857,0.5,1,0.117692571,1039.58,667.51,107199,51871,0
3796,0,31.32,1.134474867,82000,62.53125,0.146341463,0,1,0.04181561,411.13,436.06,158617,179947,0
3804,0,31.14,0.260873382,60000,68.82758621,0.25,0,4,0.077872,620.51,897.28,170853,44571,0
3806,0,15.75,0.244160758,95000,125.8125,0.157894737,1,3,0.064371789,683.57,313.02,201396,49173,1
3808,0,15.32,0.272740175,65000,95.42857143,0.384615385,1,1,0.107584615,1481.44,1412.75,91600,24983,1
3811,0,33.39,0.215338047,70000,79.76,0.228571429,1,7,0.068862857,349.98,432.26,377936,81384,0
3814,0,18.43,0.255126495,88944,111,0.035977694,1,9,0.014668106,219.99,101.34,265386,67707,0
3815,0,18,0.205603953,100000,80.32,0.4,0.5,2,0.114318,1369.99,1454.52,320952,65989,1
3818,0,1.52,0.00683977,60000,334.3333333,0.333333333,1,2,0.100424,424.98,540.44,383200,2621,0
3827,0,37.61,0.272937412,80000,77,0.075,1,2,0.0292155,286.68,99.39,431315,117722,0
3828,0,12.91,0.273566271,75000,79.4,0.146666667,1,2,0.039704,589.38,445.51,61762,16896,1
3830,0,26.56,0.318511768,92000,166.6666667,0.076086957,1,3,0.031025217,1105.22,277.73,222761,70952,1
3834,0,9.7,0.150921392,150000,53.94594595,0.033333333,0.5,4,0.0125296,498.59,125.68,556495,83987,0
3835,0,3.33,0.219949969,190000,167.0833333,0.157894737,1,2,0.058261895,3043.37,624.15,63960,14068,1
3836,0,16.65,0.38571251,32000,71.46428571,0.3125,0.5,0,0.1208625,724.86,236.53,56301,21716,1
3837,0,25.38,0.423007214,53000,105.6315789,0.056603774,0.5,3,0.022206792,214.43,77.99,56278,23806,0
3838,0,17.38,0.889849151,70000,64.61290323,0.15,1,4,0.048080571,311.4,518.12,44548,39641,0
3841,0,9.43,0.322658847,70000,74.22222222,0.071428571,1,1,0.028465714,592.17,231.42,25575,8252,1
3842,0,19.81,0.12500924,125000,60.78787879,0.08,0.5,2,0.03006528,745.46,189.66,487036,60884,1
3844,0,14.74,0.213851255,98000,83.54166667,0.408163265,1,2,0.102699184,1585.52,909.65,256641,54883,1
3847,0,1.63,0.203354052,42000,222.7777778,0.571428571,0.5,0,0.222617143,2903.79,978.12,8527,1734,0
3851,0,25.59,0.200360795,136000,45.18181818,0.294117647,1,3,0.078492353,1989.22,1542.46,458987,91963,1
3852,16.76,10.91,0.139038712,155000,45.43181818,0.064516129,1,4,0.025944774,932.86,400.61,518388,72076,1
3856,0,15.74,0.243928118,72500,83.625,0.020689655,0.5,7,0.007946483,146.56,43.91,96881,23632,0
3858,0,3.68,0.353348382,83000,133.6666667,0.361445783,1,2,0.097824578,1095.54,892.29,19935,7044,1
3865,0,27.58,0.796389146,107000,71.46428571,0.152336449,0.5,11,0.054538318,707.7,1677.04,139413,111027,0
3866,0,2.57,0.062295936,180000,90.68181818,0.222222222,0.5,2,0.083514667,2981.85,758.62,334147,20816,1
3867,0,20.52,0.406512097,82500,53.67567568,0.090909091,1,3,0.035160727,543.66,173.26,99200,40326,1
3868,0,30.4,0.236315685,70000,90.40909091,0.214285714,1,2,0.085385143,1055.46,428.8,326085,77059,1
3870,0,18.25,0.714517076,92000,71.46428571,0.434782609,0.5,3,0.16818,12871.87,1497.8,119170,85149,0
3871,0,16.67,0.417812918,138000,35.75,0.253623188,1,3,0.099510435,4206.61,1494.03,469356,196103,1
3873,0,15.71,0.129727182,65000,58.70588235,0.461538462,1,2,0.189507692,3452.58,1632.99,154902,20095,0
3874,0,25.63,0.273442902,145000,47.52380952,0.124137931,1,4,0.046653517,1341.85,349.34,439664,120223,1
3883,0,33.86,0.483963656,42000,91.18181818,0.285714286,1,2,0.112102857,1148.59,413.58,64385,31160,1
3884,0,16.2,0.670943083,125000,74,0.24,0.5,3,0.0867408,30000,1004.4,93926,63019,0
3885,0,10.39,0.384944126,85000,48.43902439,0.094117647,1,0,0.034394824,612.58,115.61,63178,24320,1
3893,0,11.3,0.133496545,80000,86.7826087,0.1125,1,0,0.041895,676.87,157.36,296547,39588,1
3907,0,18.15,0.941478021,77000,71.57142857,0.012987013,0.5,4,0.005175584,94.31,37.86,63788,60055,0
3911,0,17.71,0.461836907,25000,182.7272727,0.4,1,0,0.1143216,459.57,484.75,28352,13094,0
3914,0,15.77,0.310318665,72000,66.36666667,0.388888889,1,2,0.127433333,1085.06,1939.97,92260,28630,1
3915,0,14.85,0.908278124,35000,91.13636364,0.114285714,0.5,1,0.048229714,448.16,251.63,62188,56484,0
3920,0,12.93,0.755132616,105000,66.46666667,0.19047619,0.5,5,0.05328,701.77,681.19,90110,68045,0
3924,0,0.98,0.267000628,1600001,74.18518519,0.007499995,0,1,0.002792998,902.5,209.81,630212,168267,0
3928,0,23.83,0.312499067,75000,73.59259259,0.128,1,0,0.04916,937.92,286.05,200903,62782,1
3930,0,15.82,0.129497824,75000,153.4615385,0.112,1,2,0.0433168,608.88,194.05,187285,24253,1
3933,0,24.46,0.164466719,72768,59.05882353,0.054969217,1,2,0.023672493,171.88,107.46,220081,36196,0
3937,0,24.53,0.261412969,62712,51.25641026,0.159459115,1,7,0.064115959,697.24,300.96,232192,60698,0
3938,0,16.56,0.098650875,45000,153.2307692,0.177777778,1,2,0.077192,871.18,586.84,193014,19041,1
3939,0,8.46,0.608024619,80000,125.25,0.18125,1,3,0.0461385,953.67,576.28,42893,26080,0
3941,0,17.44,0.056793432,48000,66.33333333,0.208333333,1,2,0.0817425,957.17,344.65,145545,8266,1
3944,0,14.76,0.936151481,100000,83.375,0.16,1,2,0.0442584,569.66,512.66,320305,299854,0
3947,0,17.83,0.527187326,28000,143.2857143,0.1,0.5,2,0.040778571,258.1,120.39,25122,13244,0
3955,0,19.94,0.713111111,68000,87.08695652,0.441176471,1,0,0.157914706,765.02,1876.51,67500,48135,0
3957,0,15.91,0.214074817,45000,143.3571429,0.155555556,1,1,0.056216,906.9,129.57,69770,14936,1
3959,0,15.36,0.22196096,188000,49.85,0.186170213,1,5,0.054339574,1568.49,1805.66,513320,113937,1
3962,0,5.3,0.079092997,80000,153.6923077,0.45,1,1,0.1691175,1783.19,439.87,174200,13778,0
3963,0,35.75,0.862017612,32000,223.2222222,0.46875,1,9,0.150255,294.09,490.28,61776,53252,0
3967,0,17.93,0.25342156,70000,68.79310345,0.385714286,1,0,0.142325143,3433.39,707.68,119390,30256,1
3968,0,12.71,0.367496206,37500,125.75,0.082666667,0.5,1,0.0332384,216.14,93.3,32950,12109,0
3970,0,16.53,0.751295559,89000,132.8666667,0.112359551,1,1,0.03601618,398.84,646.98,70047,52626,0
3972,0,20.16,0.311292977,60200,90.5,0.315614618,0.5,0,0.122940199,907.77,303.75,383433,119360,1
3974,0,17.35,0.129326886,140000,46.46511628,0.13875,1,10,0.037560857,19425,419.07,617072,79804,0
3975,0,25.22,0.13240572,45000,95.23809524,0.333333333,0.5,0,0.13284,1774.74,767.48,233215,30879,1
3976,0,12.44,0.431175902,65000,105.2105263,0.461538462,1,2,0.123145846,1113.67,906.93,56935,24549,0
3977,0,11.79,0.248669057,62000,118.2352941,0.322580645,0.5,16,0.140063226,2177.87,1400.3,310682,77257,0
3979,0,24.22,0.197246518,125000,105.5263158,0.048,1,2,0.01912896,710.61,281.69,547888,108069,1
3983,0,19.43,0.669028427,46000,334.5,0.152173913,0.5,7,0.063346957,794.88,413.42,34861,23323,0
3986,0,25.95,0.634438726,51000,87.17391304,0.196078431,0.5,9,0.089192941,823.02,681.34,83168,52765,0
3991,0,17.8,0.313926403,114000,105.6315789,0.140350877,0.5,2,0.059229474,1424.53,811.95,248571,78033,1
3996,0,6.75,0.064975305,145000,66.63333333,0.24137931,1,0,0.087229241,4534.29,792.71,823636,53516,1
3999,0,13.01,0.303199686,85605,77.19230769,0.186904971,0,1,0.074474155,1667.75,446.72,104479,31678,0
4000,0,21.78,0.219991297,109000,46.41860465,0.082568807,1,2,0.031711927,879.31,263.45,330904,72796,1
4003,0,16.12,0.156639987,43000,99.9,0.186046512,1,11,0.074132093,826.65,143.98,140309,21978,0
4007,0,20.58,0.07560277,55000,60.48484848,0.133181818,1,2,0.053074909,690.55,277.61,339723,25684,1
4008,0,15.96,0.803117129,60000,48.90243902,0.166666667,0,1,0.06938,1371.28,643.24,141348,113519,0
4010,0,7.45,0.218502285,60000,43.52173913,0.166666667,1,1,0.062636,745.46,185.24,160845,35145,1
4011,0,4.5,0.738394161,32000,402.6,0.3125,0.5,0,0.08646375,477.31,437.42,13700,10116,0
4012,0,11.93,0.099710991,100000,100.2,0.28775,1,2,0.115698,2006.25,866.04,342550,34156,1
4013,0,27.23,0.698993289,64600,125.625,0.26006192,0.5,0,0.111403096,1472.93,910,59600,41660,0
4024,0,15.68,0.360122899,65000,53.97297297,0.123076923,1,3,0.049493538,747.52,319.23,150693,54268,1
4025,0,13.23,0.12060053,106000,66.56666667,0.109433962,1,0,0.042937358,1110.29,399.8,709773,85599,1
4026,0,11.18,0.069667458,145000,64.38709677,0.206896552,1,0,0.064445793,1563.66,2266.51,832225,57979,1
4029,0,9.62,0.762452637,115000,142.2857143,0.12173913,0.5,4,0.048515478,1658.09,657.28,50672,38635,0
4031,0,12.59,0.794700309,100000,154.8461538,0.13,0.5,8,0.0338484,663.8,444.78,59211,47055,0
4032,0,22.18,0.892545886,79547,105.3157895,0.100569475,1,3,0.041008209,926.96,420.16,209978,187415,0
4033,0,10.64,0.737069771,87500,68.82758621,0.228571429,0.5,0,0.065310171,685.18,710.06,37451,27604,0
4046,0,1.71,1.257100234,60000,95.57142857,0.083333333,0.5,8,0.035168,560.22,316.47,35527,44661,0
4048,0,1.7,0.701976593,50000,57.34285714,0.144,0.5,3,0.0561,871.15,293.43,38450,26991,0
4049,0,35.77,0.886704112,50000,53.91891892,0.256,1,5,0.1164504,1328.71,1059.21,112343,99615,0
4050,0,18.37,0.68295837,65000,105.4210526,0.307692308,1,2,0.089830154,1127.61,1269.69,56450,38553,0
4053,0,3.77,0.142642082,240000,71.03571429,0.0875,0,1,0.023682,508.59,423.98,779847,111239,0
4056,0,2.09,1.306940212,39000,125.375,0.158974359,0,1,0.064821538,718.36,330.31,55128,72049,0
4057,0,22.78,0.184959675,73000,87.08695652,0.410958904,1,2,0.123810411,963.18,1267.24,330937,61210,1
4060,0,33.7,0.197856028,67000,60.45454545,0.447761194,1,0,0.137761791,620.57,856.27,203734,40310,1
4062,0,24.75,0.310134774,145000,60.63636364,0.186206897,1,1,0.045275586,1863.36,860.08,244929,75961,1
4063,0,22.17,0.148061748,90000,66.43333333,0.222222222,0,8,0.092493333,20000,677.9,341648,50585,0
4065,0,37.4,0.521578676,30000,94.57142857,0.166666667,0.5,1,0.070324,331.69,186.85,52297,27277,0
4068,0,11.85,1.0337399,70000,62.65625,0.05,1,2,0.018447429,365.99,55.54,150119,155184,0
4069,0,19.31,0.593908244,42000,125.5,0.174404762,0,1,0.068428571,880.38,312.68,52727,31315,0
4071,0,31.96,0.581902812,36000,99.25,0.333333333,1,0,0.12986,1451.9,478.63,57147,33254,1
4072,0,8.93,0.196666667,50000,250.25,0.1,1,2,0.0372456,630.5,143.41,167700,32981,1
4074,0,19.25,0.493188422,67000,80.2,0.268656716,0,3,0.113358806,2835.73,562.88,72964,35985,0
4077,0,27.43,0.62152874,62000,64.64516129,0.64516129,0.5,1,0.180423871,1405.93,1359.37,90205,56065,0
4082,0,34.27,0.115579883,70000,57.28571429,0.171428571,1,2,0.071352,807.5,455.08,546981,63220,1
4085,0,11.02,0.394951763,70000,167.4166667,0.078571429,0.5,0,0.030173143,401.51,127.97,40529,16007,0
4086,0,50.91,0.18697681,55000,66.76666667,0.189090909,1,0,0.079797818,1165.2,654.24,353600,66115,0
4089,0,13.15,0.095434032,169000,48.29268293,0.147928994,1,2,0.053450414,1934.94,308.59,717920,68514,1
4090,0,1.5,0.035151515,40000,662.3333333,0.25,0,1,0.092235,758.83,159.79,33000,1160,0
4097,0,31.13,1.039529418,31500,51.51282051,0.152380952,1,3,0.064308571,427.38,254.27,73186,76079,0
4099,0,50.3,0.699057601,40000,29.91044776,0.48,1,4,0.149514,1000.74,1470.86,185484,129664,0
4101,0,33.01,0.790856092,54000,60.66666667,0.222222222,1,4,0.101084444,1245.64,1014.46,47857,37848,0
4108,0,9.01,0.037545358,57000,57.17142857,0.228070175,0.5,4,0.087581053,948.97,285.44,473454,17776,1
4109,0,15.27,0.517364627,33000,83.70833333,0.303030303,1,3,0.120745455,703.63,285.86,16787,8685,1
4117,0,25.35,0.335995423,25000,87.39130435,0.4,1,0,0.1608576,934.43,399.04,43700,14683,1
4120,0,8.62,0.041085233,100000,58.47058824,0.1,0.5,2,0.0375816,745.46,185.24,439574,18060,1
4122,0,28.6,0.742138843,106000,51.33333333,0.290566038,1,12,0.118477358,2838.73,1324.22,144667,107363,0
4128,0,17.6,0.064946716,56400,80.08,0.283687943,0.5,1,0.113038298,1125.8,446.74,285357,18533,1
4130,0,20.72,0.347768595,30000,95.38095238,0.5,0.5,2,0.201068,1401.6,630.12,48400,16832,0
4131,0,21.92,0.237801074,200000,76.65384615,0.125,0.5,0,0.0451722,2584.41,412.29,440797,104822,1
4133,0,6.73,0.191919505,28000,66.83333333,0.557142857,0.5,1,0.162621429,15600,345.67,32300,6199,0
4136,0,8.46,0.173594657,120000,83.33333333,0.108333333,1,7,0.043167,914.73,362.98,186129,32311,0
4141,0,10.2,0.489300398,120000,105.2631579,0.25,1,1,0.067678,1844.8,1486.52,61778,30228,1
4147,0,10.88,0.539518072,30000,397.6,0.333333333,1,1,0.13876,902.74,476.5,8300,4478,1
4148,0,16.79,0.083711068,95000,167.0833333,0.117894737,1,1,0.036272842,470.55,666.61,366439,30675,0
4149,0,4.72,0.677045455,29000,401.2,0.344827586,0.5,0,0.106092414,312.68,446.24,4400,2979,0
4152,0,20.11,0.437397071,80000,134,0.096875,0.5,2,0.043203,651.48,483.38,68615,30012,1
4155,0,15.47,0.364080569,64000,117.8235294,0.323046875,1,2,0.089379375,1240.51,1127.33,55257,20118,1
4157,0,9.94,0.30009488,120000,73.92592593,0.208333333,1,0,0.080013,2850.35,710.84,185498,55667,1
4160,0,22.56,0.190880527,100000,66.3,0.12,1,3,0.0433656,1240.94,201.03,323045,61663,1
4161,0,4.68,0.088095238,78132.55,118,0.383962894,1,1,0.149562762,2891.6,986.29,119700,10545,1
4163,0,9.34,0.176400643,120000,143,0.125,0.5,1,0.032539,380,252.61,186700,32934,0
4166,0,10.99,0.708845209,56000,125.4375,0.125,0,6,0.049045714,7000,242.37,38258,27119,0
4167,0,25.1,0.740893181,105000,125.1875,0.333333333,1,0,0.092204571,1246.12,1147.84,113706,84244,0
4170,0,14.49,0.572483989,70000,125.1875,0.085714286,1,2,0.031925143,603.45,143.29,43720,25029,1
4171,0,14.17,0.151815774,124800,62.3125,0.320512821,0.5,3,0.125736538,2858.79,1086.12,490397,74450,1
4175,0,19.87,0.209433949,117000,125,0.162393162,1,0,0.045414359,667.81,719.97,289762,60686,1
4177,0,17.85,0.71061917,40000,95.66666667,0.025,1,8,0.011598,59.86,54.85,41378,29404,0
4179,0,16.08,0.531023331,23000,125.4375,0.434782609,0.5,1,0.177255652,687.44,324.24,21645,11494,1
4180,0,4.9,0.175027599,300000,285.8571429,0.133333333,0.5,5,0.0360948,2459.71,1996.05,316133,55332,1
4182,0,5.04,0.580294118,50000,105.6842105,0.2,0.5,2,0.0622992,413.7,614.05,6800,3946,0
4183,0,7.24,0.12183202,256000,94.85714286,0.078125,0,3,0.020849531,994.61,771.23,367900,44822,0
4194,0,14.54,0.395960688,56160,182.2727273,0.178062678,1,0,0.066309829,752.07,174.84,42532,16841,1
4196,0,20.32,0.941356032,68000,62.53125,0.185294118,0.5,1,0.04944,467.75,364.34,85175,80180,0
4197,0,13.71,0.130587922,50000,180.7272727,0.4,1,0,0.1082856,978.73,790.97,187950,24544,1
4201,0,20.16,0.150193711,185000,95.19047619,0.12972973,1,1,0.050892973,1715.29,609.44,688138,103354,1
4204,0,16.79,0.162969413,81000,62.40625,0.081481481,1,9,0.031518519,640.43,203.29,354858,57831,0
